"","brand","model","prod_class","spec_label","spec_value","url"
"10069","Dell","Inspiron Desktop 3650 computer","desktop-computer","xD_reader","No","https://www.consumerreports.org/products/desktop-computer/dell-inspiron-desktop-3650-387270/specs"
"10070","Dell","Inspiron Desktop 3650 computer","desktop-computer","MS_Memory_Stick_reader","No","https://www.consumerreports.org/products/desktop-computer/dell-inspiron-desktop-3650-387270/specs"
"10071","Dell","Inspiron Desktop 3650 computer","desktop-computer","Voice_command","Cortana","https://www.consumerreports.org/products/desktop-computer/dell-inspiron-desktop-3650-387270/specs"
"10072","Dell","Inspiron Desktop 3650 computer","desktop-computer","Built_in_webcam","No","https://www.consumerreports.org/products/desktop-computer/dell-inspiron-desktop-3650-387270/specs"
"10073","Dell","Inspiron Desktop 3650 computer","desktop-computer","Built_in_microphone","No","https://www.consumerreports.org/products/desktop-computer/dell-inspiron-desktop-3650-387270/specs"
"10074","Dell","Inspiron Desktop 3650 computer","desktop-computer","WiFi","Yes","https://www.consumerreports.org/products/desktop-computer/dell-inspiron-desktop-3650-387270/specs"
"10075","Dell","Inspiron Desktop 3650 computer","desktop-computer","Digital_video_out","Yes","https://www.consumerreports.org/products/desktop-computer/dell-inspiron-desktop-3650-387270/specs"
"10076","Dell","Inspiron Desktop 3650 computer","desktop-computer","Thunderbolt_port","No","https://www.consumerreports.org/products/desktop-computer/dell-inspiron-desktop-3650-387270/specs"
"10077","Dell","Inspiron Desktop 3650 computer","desktop-computer","Number_of_free_USB_ports","4","https://www.consumerreports.org/products/desktop-computer/dell-inspiron-desktop-3650-387270/specs"
"10078","Dell","Inspiron Desktop 3650 computer","desktop-computer","Gigabit_Ethernet","Yes","https://www.consumerreports.org/products/desktop-computer/dell-inspiron-desktop-3650-387270/specs"
"10079","Dell","Inspiron Desktop 3650 computer","desktop-computer","VGA_video_out","Yes","https://www.consumerreports.org/products/desktop-computer/dell-inspiron-desktop-3650-387270/specs"
"10080","Dell","Inspiron Desktop 3650 computer","desktop-computer","DVI_video_out","No","https://www.consumerreports.org/products/desktop-computer/dell-inspiron-desktop-3650-387270/specs"
"10081","Dell","Inspiron Desktop 3650 computer","desktop-computer","HDMI_video_out","Yes","https://www.consumerreports.org/products/desktop-computer/dell-inspiron-desktop-3650-387270/specs"
"10082","Dell","Inspiron Desktop 3650 computer","desktop-computer","HDMI_video_in","No","https://www.consumerreports.org/products/desktop-computer/dell-inspiron-desktop-3650-387270/specs"
"10083","Dell","Inspiron Desktop 3650 computer","desktop-computer","DisplayPort_video_out","No","https://www.consumerreports.org/products/desktop-computer/dell-inspiron-desktop-3650-387270/specs"
"10084","Dell","Inspiron Desktop 3650 computer","desktop-computer","Optical_digital_audio_out","No","https://www.consumerreports.org/products/desktop-computer/dell-inspiron-desktop-3650-387270/specs"
"10085","Dell","Inspiron Desktop 3650 computer","desktop-computer","Analog_surround_sound_out","No","https://www.consumerreports.org/products/desktop-computer/dell-inspiron-desktop-3650-387270/specs"
"10086","Dell","Inspiron Desktop 3650 computer","desktop-computer","Free_memory_slot","Yes","https://www.consumerreports.org/products/desktop-computer/dell-inspiron-desktop-3650-387270/specs"
"10087","Dell","Inspiron I3647-3538BK computer","desktop-computer","Display_size","","https://www.consumerreports.org/products/desktop-computer/dell-inspiron-i3647-3538bk-383563/specs"
"10088","Dell","Inspiron I3647-3538BK computer","desktop-computer","Operating_system_as_tested_","Windows 8.1","https://www.consumerreports.org/products/desktop-computer/dell-inspiron-i3647-3538bk-383563/specs"
"10089","Dell","Inspiron I3647-3538BK computer","desktop-computer","Processor","Core i3-4160","https://www.consumerreports.org/products/desktop-computer/dell-inspiron-i3647-3538bk-383563/specs"
"10090","Dell","Inspiron I3647-3538BK computer","desktop-computer","Memory","4","https://www.consumerreports.org/products/desktop-computer/dell-inspiron-i3647-3538bk-383563/specs"
"10091","Dell","Inspiron I3647-3538BK computer","desktop-computer","Storage","1000","https://www.consumerreports.org/products/desktop-computer/dell-inspiron-i3647-3538bk-383563/specs"
"10092","Dell","Inspiron I3647-3538BK computer","desktop-computer","Optical_drive","DVD burner","https://www.consumerreports.org/products/desktop-computer/dell-inspiron-i3647-3538bk-383563/specs"
"10093","Dell","Inspiron I3647-3538BK computer","desktop-computer","LCD_resolution","","https://www.consumerreports.org/products/desktop-computer/dell-inspiron-i3647-3538bk-383563/specs"
"10094","Dell","Inspiron I3647-3538BK computer","desktop-computer","Video_adapter","Intel HD Graphics 4400","https://www.consumerreports.org/products/desktop-computer/dell-inspiron-i3647-3538bk-383563/specs"
"10095","Dell","Inspiron I3647-3538BK computer","desktop-computer","Video_memory","0","https://www.consumerreports.org/products/desktop-computer/dell-inspiron-i3647-3538bk-383563/specs"
"10096","Dell","Inspiron I3647-3538BK computer","desktop-computer","Height","10.8","https://www.consumerreports.org/products/desktop-computer/dell-inspiron-i3647-3538bk-383563/specs"
"10097","Dell","Inspiron I3647-3538BK computer","desktop-computer","Width","4.3","https://www.consumerreports.org/products/desktop-computer/dell-inspiron-i3647-3538bk-383563/specs"
"10098","Dell","Inspiron I3647-3538BK computer","desktop-computer","Depth","15.5","https://www.consumerreports.org/products/desktop-computer/dell-inspiron-i3647-3538bk-383563/specs"
"10099","Dell","Inspiron I3647-3538BK computer","desktop-computer","Warranty_length","12","https://www.consumerreports.org/products/desktop-computer/dell-inspiron-i3647-3538bk-383563/specs"
"10100","Dell","Inspiron I3647-3538BK computer","desktop-computer","Tech_support_length","12","https://www.consumerreports.org/products/desktop-computer/dell-inspiron-i3647-3538bk-383563/specs"
"10101","Dell","Inspiron I3647-3538BK computer","desktop-computer","Energy_Star","Yes","https://www.consumerreports.org/products/desktop-computer/dell-inspiron-i3647-3538bk-383563/specs"
"10102","Dell","Inspiron I3647-3538BK computer","desktop-computer","EPEAT_level","Silver","https://www.consumerreports.org/products/desktop-computer/dell-inspiron-i3647-3538bk-383563/specs"
"10103","Dell","Inspiron I3647-3538BK computer","desktop-computer","Suitable_for_gaming","No","https://www.consumerreports.org/products/desktop-computer/dell-inspiron-i3647-3538bk-383563/specs"
"10104","Dell","Inspiron I3647-3538BK computer","desktop-computer","Wireless_mouse","No","https://www.consumerreports.org/products/desktop-computer/dell-inspiron-i3647-3538bk-383563/specs"
"10105","Dell","Inspiron I3647-3538BK computer","desktop-computer","Wireless_keyboard","No","https://www.consumerreports.org/products/desktop-computer/dell-inspiron-i3647-3538bk-383563/specs"
"10106","Dell","Inspiron I3647-3538BK computer","desktop-computer","Memory_card_reader","Yes","https://www.consumerreports.org/products/desktop-computer/dell-inspiron-i3647-3538bk-383563/specs"
"10107","Dell","Inspiron I3647-3538BK computer","desktop-computer","Blu_ray_reader","No","https://www.consumerreports.org/products/desktop-computer/dell-inspiron-i3647-3538bk-383563/specs"
"10108","Dell","Inspiron I3647-3538BK computer","desktop-computer","Number_of_speakers","0","https://www.consumerreports.org/products/desktop-computer/dell-inspiron-i3647-3538bk-383563/specs"
"10109","Dell","Inspiron I3647-3538BK computer","desktop-computer","Touchpad","No","https://www.consumerreports.org/products/desktop-computer/dell-inspiron-i3647-3538bk-383563/specs"
"10110","Dell","Inspiron I3647-3538BK computer","desktop-computer","SD/MMC_reader","Yes","https://www.consumerreports.org/products/desktop-computer/dell-inspiron-i3647-3538bk-383563/specs"
"10111","Dell","Inspiron I3647-3538BK computer","desktop-computer","xD_reader","Yes","https://www.consumerreports.org/products/desktop-computer/dell-inspiron-i3647-3538bk-383563/specs"
"10112","Dell","Inspiron I3647-3538BK computer","desktop-computer","MS_Memory_Stick_reader","Yes","https://www.consumerreports.org/products/desktop-computer/dell-inspiron-i3647-3538bk-383563/specs"
"10113","Dell","Inspiron I3647-3538BK computer","desktop-computer","Voice_command","No","https://www.consumerreports.org/products/desktop-computer/dell-inspiron-i3647-3538bk-383563/specs"
"10114","Dell","Inspiron I3647-3538BK computer","desktop-computer","Built_in_webcam","","https://www.consumerreports.org/products/desktop-computer/dell-inspiron-i3647-3538bk-383563/specs"
"10115","Dell","Inspiron I3647-3538BK computer","desktop-computer","Built_in_microphone","","https://www.consumerreports.org/products/desktop-computer/dell-inspiron-i3647-3538bk-383563/specs"
"10116","Dell","Inspiron I3647-3538BK computer","desktop-computer","WiFi","Yes","https://www.consumerreports.org/products/desktop-computer/dell-inspiron-i3647-3538bk-383563/specs"
"10117","Dell","Inspiron I3647-3538BK computer","desktop-computer","Digital_video_out","Yes","https://www.consumerreports.org/products/desktop-computer/dell-inspiron-i3647-3538bk-383563/specs"
"10118","Dell","Inspiron I3647-3538BK computer","desktop-computer","Thunderbolt_port","No","https://www.consumerreports.org/products/desktop-computer/dell-inspiron-i3647-3538bk-383563/specs"
"10119","Dell","Inspiron I3647-3538BK computer","desktop-computer","Number_of_free_USB_ports","6","https://www.consumerreports.org/products/desktop-computer/dell-inspiron-i3647-3538bk-383563/specs"
"10120","Dell","Inspiron I3647-3538BK computer","desktop-computer","Gigabit_Ethernet","Yes","https://www.consumerreports.org/products/desktop-computer/dell-inspiron-i3647-3538bk-383563/specs"
"10121","Dell","Inspiron I3647-3538BK computer","desktop-computer","VGA_video_out","Yes","https://www.consumerreports.org/products/desktop-computer/dell-inspiron-i3647-3538bk-383563/specs"
"10122","Dell","Inspiron I3647-3538BK computer","desktop-computer","DVI_video_out","No","https://www.consumerreports.org/products/desktop-computer/dell-inspiron-i3647-3538bk-383563/specs"
"10123","Dell","Inspiron I3647-3538BK computer","desktop-computer","HDMI_video_out","Yes","https://www.consumerreports.org/products/desktop-computer/dell-inspiron-i3647-3538bk-383563/specs"
"10124","Dell","Inspiron I3647-3538BK computer","desktop-computer","HDMI_video_in","No","https://www.consumerreports.org/products/desktop-computer/dell-inspiron-i3647-3538bk-383563/specs"
"10125","Dell","Inspiron I3647-3538BK computer","desktop-computer","DisplayPort_video_out","No","https://www.consumerreports.org/products/desktop-computer/dell-inspiron-i3647-3538bk-383563/specs"
"10126","Dell","Inspiron I3647-3538BK computer","desktop-computer","Optical_digital_audio_out","No","https://www.consumerreports.org/products/desktop-computer/dell-inspiron-i3647-3538bk-383563/specs"
"10127","Dell","Inspiron I3647-3538BK computer","desktop-computer","Analog_surround_sound_out","No","https://www.consumerreports.org/products/desktop-computer/dell-inspiron-i3647-3538bk-383563/specs"
"10128","Dell","Inspiron I3647-3538BK computer","desktop-computer","Free_memory_slot","Yes","https://www.consumerreports.org/products/desktop-computer/dell-inspiron-i3647-3538bk-383563/specs"
"10129","Dell","XPS 27"" computer","desktop-computer","Display_size","27","https://www.consumerreports.org/products/desktop-computer/dell-xps-27-385664/specs"
"10130","Dell","XPS 27"" computer","desktop-computer","Operating_system_as_tested_","Windows 10 Home","https://www.consumerreports.org/products/desktop-computer/dell-xps-27-385664/specs"
"10131","Dell","XPS 27"" computer","desktop-computer","Processor","Core i5-4460S","https://www.consumerreports.org/products/desktop-computer/dell-xps-27-385664/specs"
"10132","Dell","XPS 27"" computer","desktop-computer","Memory","8","https://www.consumerreports.org/products/desktop-computer/dell-xps-27-385664/specs"
"10133","Dell","XPS 27"" computer","desktop-computer","Storage","1000","https://www.consumerreports.org/products/desktop-computer/dell-xps-27-385664/specs"
"10134","Dell","XPS 27"" computer","desktop-computer","Optical_drive","DVD burner","https://www.consumerreports.org/products/desktop-computer/dell-xps-27-385664/specs"
"10135","Dell","XPS 27"" computer","desktop-computer","LCD_resolution","2560 x 1440","https://www.consumerreports.org/products/desktop-computer/dell-xps-27-385664/specs"
"10136","Dell","XPS 27"" computer","desktop-computer","Video_adapter","Intel HD Graphics 4600","https://www.consumerreports.org/products/desktop-computer/dell-xps-27-385664/specs"
"10137","Dell","XPS 27"" computer","desktop-computer","Video_memory","0","https://www.consumerreports.org/products/desktop-computer/dell-xps-27-385664/specs"
"10138","Dell","XPS 27"" computer","desktop-computer","Height","19.3","https://www.consumerreports.org/products/desktop-computer/dell-xps-27-385664/specs"
"10139","Dell","XPS 27"" computer","desktop-computer","Width","26.1","https://www.consumerreports.org/products/desktop-computer/dell-xps-27-385664/specs"
"10140","Dell","XPS 27"" computer","desktop-computer","Depth","9.9","https://www.consumerreports.org/products/desktop-computer/dell-xps-27-385664/specs"
"10141","Dell","XPS 27"" computer","desktop-computer","Warranty_length","12","https://www.consumerreports.org/products/desktop-computer/dell-xps-27-385664/specs"
"10142","Dell","XPS 27"" computer","desktop-computer","Tech_support_length","12","https://www.consumerreports.org/products/desktop-computer/dell-xps-27-385664/specs"
"10143","Dell","XPS 27"" computer","desktop-computer","Energy_Star","Yes","https://www.consumerreports.org/products/desktop-computer/dell-xps-27-385664/specs"
"10144","Dell","XPS 27"" computer","desktop-computer","EPEAT_level","Gold","https://www.consumerreports.org/products/desktop-computer/dell-xps-27-385664/specs"
"10145","Dell","XPS 27"" computer","desktop-computer","Suitable_for_gaming","No","https://www.consumerreports.org/products/desktop-computer/dell-xps-27-385664/specs"
"10146","Dell","XPS 27"" computer","desktop-computer","Wireless_mouse","Yes","https://www.consumerreports.org/products/desktop-computer/dell-xps-27-385664/specs"
"10147","Dell","XPS 27"" computer","desktop-computer","Wireless_keyboard","Yes","https://www.consumerreports.org/products/desktop-computer/dell-xps-27-385664/specs"
"10148","Dell","XPS 27"" computer","desktop-computer","Memory_card_reader","Yes","https://www.consumerreports.org/products/desktop-computer/dell-xps-27-385664/specs"
"10149","Dell","XPS 27"" computer","desktop-computer","Blu_ray_reader","No","https://www.consumerreports.org/products/desktop-computer/dell-xps-27-385664/specs"
"10150","Dell","XPS 27"" computer","desktop-computer","Number_of_speakers","0","https://www.consumerreports.org/products/desktop-computer/dell-xps-27-385664/specs"
"10151","Dell","XPS 27"" computer","desktop-computer","Touchpad","No","https://www.consumerreports.org/products/desktop-computer/dell-xps-27-385664/specs"
"10152","Dell","XPS 27"" computer","desktop-computer","SD/MMC_reader","Yes","https://www.consumerreports.org/products/desktop-computer/dell-xps-27-385664/specs"
"10153","Dell","XPS 27"" computer","desktop-computer","xD_reader","Yes","https://www.consumerreports.org/products/desktop-computer/dell-xps-27-385664/specs"
"10154","Dell","XPS 27"" computer","desktop-computer","MS_Memory_Stick_reader","Yes","https://www.consumerreports.org/products/desktop-computer/dell-xps-27-385664/specs"
"10155","Dell","XPS 27"" computer","desktop-computer","Voice_command","Cortana","https://www.consumerreports.org/products/desktop-computer/dell-xps-27-385664/specs"
"10156","Dell","XPS 27"" computer","desktop-computer","Built_in_webcam","Yes","https://www.consumerreports.org/products/desktop-computer/dell-xps-27-385664/specs"
"10157","Dell","XPS 27"" computer","desktop-computer","Built_in_microphone","Yes","https://www.consumerreports.org/products/desktop-computer/dell-xps-27-385664/specs"
"10158","Dell","XPS 27"" computer","desktop-computer","WiFi","Yes","https://www.consumerreports.org/products/desktop-computer/dell-xps-27-385664/specs"
"10159","Dell","XPS 27"" computer","desktop-computer","Digital_video_out","Yes","https://www.consumerreports.org/products/desktop-computer/dell-xps-27-385664/specs"
"10160","Dell","XPS 27"" computer","desktop-computer","Thunderbolt_port","No","https://www.consumerreports.org/products/desktop-computer/dell-xps-27-385664/specs"
"10161","Dell","XPS 27"" computer","desktop-computer","Number_of_free_USB_ports","6","https://www.consumerreports.org/products/desktop-computer/dell-xps-27-385664/specs"
"10162","Dell","XPS 27"" computer","desktop-computer","Gigabit_Ethernet","Yes","https://www.consumerreports.org/products/desktop-computer/dell-xps-27-385664/specs"
"10163","Dell","XPS 27"" computer","desktop-computer","VGA_video_out","No","https://www.consumerreports.org/products/desktop-computer/dell-xps-27-385664/specs"
"10164","Dell","XPS 27"" computer","desktop-computer","DVI_video_out","No","https://www.consumerreports.org/products/desktop-computer/dell-xps-27-385664/specs"
"10165","Dell","XPS 27"" computer","desktop-computer","HDMI_video_out","Yes","https://www.consumerreports.org/products/desktop-computer/dell-xps-27-385664/specs"
"10166","Dell","XPS 27"" computer","desktop-computer","HDMI_video_in","Yes","https://www.consumerreports.org/products/desktop-computer/dell-xps-27-385664/specs"
"10167","Dell","XPS 27"" computer","desktop-computer","DisplayPort_video_out","No","https://www.consumerreports.org/products/desktop-computer/dell-xps-27-385664/specs"
"10168","Dell","XPS 27"" computer","desktop-computer","Optical_digital_audio_out","No","https://www.consumerreports.org/products/desktop-computer/dell-xps-27-385664/specs"
"10169","Dell","XPS 27"" computer","desktop-computer","Analog_surround_sound_out","No","https://www.consumerreports.org/products/desktop-computer/dell-xps-27-385664/specs"
"10170","Dell","XPS 27"" computer","desktop-computer","Free_memory_slot","No","https://www.consumerreports.org/products/desktop-computer/dell-xps-27-385664/specs"
"10171","Dell","XPS 8910-4020SLV computer","desktop-computer","Display_size","","https://www.consumerreports.org/products/desktop-computer/dell-xps-8910-4020slv-388099/specs"
"10172","Dell","XPS 8910-4020SLV computer","desktop-computer","Operating_system_as_tested_","Windows 10 Home","https://www.consumerreports.org/products/desktop-computer/dell-xps-8910-4020slv-388099/specs"
"10173","Dell","XPS 8910-4020SLV computer","desktop-computer","Processor","Core i7-6700","https://www.consumerreports.org/products/desktop-computer/dell-xps-8910-4020slv-388099/specs"
"10174","Dell","XPS 8910-4020SLV computer","desktop-computer","Memory","16","https://www.consumerreports.org/products/desktop-computer/dell-xps-8910-4020slv-388099/specs"
"10175","Dell","XPS 8910-4020SLV computer","desktop-computer","Storage","1000","https://www.consumerreports.org/products/desktop-computer/dell-xps-8910-4020slv-388099/specs"
"10176","Dell","XPS 8910-4020SLV computer","desktop-computer","Optical_drive","DVD burner","https://www.consumerreports.org/products/desktop-computer/dell-xps-8910-4020slv-388099/specs"
"10177","Dell","XPS 8910-4020SLV computer","desktop-computer","LCD_resolution","","https://www.consumerreports.org/products/desktop-computer/dell-xps-8910-4020slv-388099/specs"
"10178","Dell","XPS 8910-4020SLV computer","desktop-computer","Video_adapter","Nvidia GeForce GTX 750Ti/Intel HD Graphics 530","https://www.consumerreports.org/products/desktop-computer/dell-xps-8910-4020slv-388099/specs"
"10179","Dell","XPS 8910-4020SLV computer","desktop-computer","Video_memory","2048","https://www.consumerreports.org/products/desktop-computer/dell-xps-8910-4020slv-388099/specs"
"10180","Dell","XPS 8910-4020SLV computer","desktop-computer","Height","15.3","https://www.consumerreports.org/products/desktop-computer/dell-xps-8910-4020slv-388099/specs"
"10181","Dell","XPS 8910-4020SLV computer","desktop-computer","Width","7.1","https://www.consumerreports.org/products/desktop-computer/dell-xps-8910-4020slv-388099/specs"
"10182","Dell","XPS 8910-4020SLV computer","desktop-computer","Depth","14","https://www.consumerreports.org/products/desktop-computer/dell-xps-8910-4020slv-388099/specs"
"10183","Dell","XPS 8910-4020SLV computer","desktop-computer","Warranty_length","12","https://www.consumerreports.org/products/desktop-computer/dell-xps-8910-4020slv-388099/specs"
"10184","Dell","XPS 8910-4020SLV computer","desktop-computer","Tech_support_length","12","https://www.consumerreports.org/products/desktop-computer/dell-xps-8910-4020slv-388099/specs"
"10185","Dell","XPS 8910-4020SLV computer","desktop-computer","Energy_Star","Yes","https://www.consumerreports.org/products/desktop-computer/dell-xps-8910-4020slv-388099/specs"
"10186","Dell","XPS 8910-4020SLV computer","desktop-computer","EPEAT_level","Silver","https://www.consumerreports.org/products/desktop-computer/dell-xps-8910-4020slv-388099/specs"
"10187","Dell","XPS 8910-4020SLV computer","desktop-computer","Suitable_for_gaming","Yes","https://www.consumerreports.org/products/desktop-computer/dell-xps-8910-4020slv-388099/specs"
"10188","Dell","XPS 8910-4020SLV computer","desktop-computer","Wireless_mouse","No","https://www.consumerreports.org/products/desktop-computer/dell-xps-8910-4020slv-388099/specs"
"10189","Dell","XPS 8910-4020SLV computer","desktop-computer","Wireless_keyboard","No","https://www.consumerreports.org/products/desktop-computer/dell-xps-8910-4020slv-388099/specs"
"10190","Dell","XPS 8910-4020SLV computer","desktop-computer","Memory_card_reader","Yes","https://www.consumerreports.org/products/desktop-computer/dell-xps-8910-4020slv-388099/specs"
"10191","Dell","XPS 8910-4020SLV computer","desktop-computer","Blu_ray_reader","No","https://www.consumerreports.org/products/desktop-computer/dell-xps-8910-4020slv-388099/specs"
"10192","Dell","XPS 8910-4020SLV computer","desktop-computer","Number_of_speakers","0","https://www.consumerreports.org/products/desktop-computer/dell-xps-8910-4020slv-388099/specs"
"10193","Dell","XPS 8910-4020SLV computer","desktop-computer","Touchpad","No","https://www.consumerreports.org/products/desktop-computer/dell-xps-8910-4020slv-388099/specs"
"10194","Dell","XPS 8910-4020SLV computer","desktop-computer","SD/MMC_reader","Yes","https://www.consumerreports.org/products/desktop-computer/dell-xps-8910-4020slv-388099/specs"
"10195","Dell","XPS 8910-4020SLV computer","desktop-computer","xD_reader","No","https://www.consumerreports.org/products/desktop-computer/dell-xps-8910-4020slv-388099/specs"
"10196","Dell","XPS 8910-4020SLV computer","desktop-computer","MS_Memory_Stick_reader","No","https://www.consumerreports.org/products/desktop-computer/dell-xps-8910-4020slv-388099/specs"
"10197","Dell","XPS 8910-4020SLV computer","desktop-computer","Voice_command","Cortana","https://www.consumerreports.org/products/desktop-computer/dell-xps-8910-4020slv-388099/specs"
"10198","Dell","XPS 8910-4020SLV computer","desktop-computer","Built_in_webcam","","https://www.consumerreports.org/products/desktop-computer/dell-xps-8910-4020slv-388099/specs"
"10199","Dell","XPS 8910-4020SLV computer","desktop-computer","Built_in_microphone","","https://www.consumerreports.org/products/desktop-computer/dell-xps-8910-4020slv-388099/specs"
"10200","Dell","XPS 8910-4020SLV computer","desktop-computer","WiFi","Yes","https://www.consumerreports.org/products/desktop-computer/dell-xps-8910-4020slv-388099/specs"
"10201","Dell","XPS 8910-4020SLV computer","desktop-computer","Digital_video_out","Yes","https://www.consumerreports.org/products/desktop-computer/dell-xps-8910-4020slv-388099/specs"
"10202","Dell","XPS 8910-4020SLV computer","desktop-computer","Thunderbolt_port","No","https://www.consumerreports.org/products/desktop-computer/dell-xps-8910-4020slv-388099/specs"
"10203","Dell","XPS 8910-4020SLV computer","desktop-computer","Number_of_free_USB_ports","9","https://www.consumerreports.org/products/desktop-computer/dell-xps-8910-4020slv-388099/specs"
"10204","Dell","XPS 8910-4020SLV computer","desktop-computer","Gigabit_Ethernet","Yes","https://www.consumerreports.org/products/desktop-computer/dell-xps-8910-4020slv-388099/specs"
"10205","Dell","XPS 8910-4020SLV computer","desktop-computer","VGA_video_out","No","https://www.consumerreports.org/products/desktop-computer/dell-xps-8910-4020slv-388099/specs"
"10206","Dell","XPS 8910-4020SLV computer","desktop-computer","DVI_video_out","Yes","https://www.consumerreports.org/products/desktop-computer/dell-xps-8910-4020slv-388099/specs"
"10207","Dell","XPS 8910-4020SLV computer","desktop-computer","HDMI_video_out","Yes","https://www.consumerreports.org/products/desktop-computer/dell-xps-8910-4020slv-388099/specs"
"10208","Dell","XPS 8910-4020SLV computer","desktop-computer","HDMI_video_in","No","https://www.consumerreports.org/products/desktop-computer/dell-xps-8910-4020slv-388099/specs"
"10209","Dell","XPS 8910-4020SLV computer","desktop-computer","DisplayPort_video_out","Yes","https://www.consumerreports.org/products/desktop-computer/dell-xps-8910-4020slv-388099/specs"
"10210","Dell","XPS 8910-4020SLV computer","desktop-computer","Optical_digital_audio_out","No","https://www.consumerreports.org/products/desktop-computer/dell-xps-8910-4020slv-388099/specs"
"10211","Dell","XPS 8910-4020SLV computer","desktop-computer","Analog_surround_sound_out","Yes","https://www.consumerreports.org/products/desktop-computer/dell-xps-8910-4020slv-388099/specs"
"10212","Dell","XPS 8910-4020SLV computer","desktop-computer","Free_memory_slot","Yes","https://www.consumerreports.org/products/desktop-computer/dell-xps-8910-4020slv-388099/specs"
"10213","Dell","XPS 8920-7529SLV computer","desktop-computer","Display_size","","https://www.consumerreports.org/products/desktop-computer/dell-xps-8920-7529slv-389332/specs"
"10214","Dell","XPS 8920-7529SLV computer","desktop-computer","Operating_system_as_tested_","Windows 10 Home","https://www.consumerreports.org/products/desktop-computer/dell-xps-8920-7529slv-389332/specs"
"10215","Dell","XPS 8920-7529SLV computer","desktop-computer","Processor","Core i7-7700","https://www.consumerreports.org/products/desktop-computer/dell-xps-8920-7529slv-389332/specs"
"10216","Dell","XPS 8920-7529SLV computer","desktop-computer","Memory","16","https://www.consumerreports.org/products/desktop-computer/dell-xps-8920-7529slv-389332/specs"
"10217","Dell","XPS 8920-7529SLV computer","desktop-computer","Storage","1000","https://www.consumerreports.org/products/desktop-computer/dell-xps-8920-7529slv-389332/specs"
"10218","Dell","XPS 8920-7529SLV computer","desktop-computer","Optical_drive","DVD burner","https://www.consumerreports.org/products/desktop-computer/dell-xps-8920-7529slv-389332/specs"
"10219","Dell","XPS 8920-7529SLV computer","desktop-computer","LCD_resolution","","https://www.consumerreports.org/products/desktop-computer/dell-xps-8920-7529slv-389332/specs"
"10220","Dell","XPS 8920-7529SLV computer","desktop-computer","Video_adapter","AMD Radeon RX 560/Intel HD Graphics 630","https://www.consumerreports.org/products/desktop-computer/dell-xps-8920-7529slv-389332/specs"
"10221","Dell","XPS 8920-7529SLV computer","desktop-computer","Video_memory","2048","https://www.consumerreports.org/products/desktop-computer/dell-xps-8920-7529slv-389332/specs"
"10222","Dell","XPS 8920-7529SLV computer","desktop-computer","Height","15.3","https://www.consumerreports.org/products/desktop-computer/dell-xps-8920-7529slv-389332/specs"
"10223","Dell","XPS 8920-7529SLV computer","desktop-computer","Width","7.1","https://www.consumerreports.org/products/desktop-computer/dell-xps-8920-7529slv-389332/specs"
"10224","Dell","XPS 8920-7529SLV computer","desktop-computer","Depth","14.1","https://www.consumerreports.org/products/desktop-computer/dell-xps-8920-7529slv-389332/specs"
"10225","Dell","XPS 8920-7529SLV computer","desktop-computer","Warranty_length","12","https://www.consumerreports.org/products/desktop-computer/dell-xps-8920-7529slv-389332/specs"
"10226","Dell","XPS 8920-7529SLV computer","desktop-computer","Tech_support_length","12","https://www.consumerreports.org/products/desktop-computer/dell-xps-8920-7529slv-389332/specs"
"10227","Dell","XPS 8920-7529SLV computer","desktop-computer","Energy_Star","Yes","https://www.consumerreports.org/products/desktop-computer/dell-xps-8920-7529slv-389332/specs"
"10228","Dell","XPS 8920-7529SLV computer","desktop-computer","EPEAT_level","Silver","https://www.consumerreports.org/products/desktop-computer/dell-xps-8920-7529slv-389332/specs"
"10229","Dell","XPS 8920-7529SLV computer","desktop-computer","Suitable_for_gaming","Yes","https://www.consumerreports.org/products/desktop-computer/dell-xps-8920-7529slv-389332/specs"
"10230","Dell","XPS 8920-7529SLV computer","desktop-computer","Wireless_mouse","No","https://www.consumerreports.org/products/desktop-computer/dell-xps-8920-7529slv-389332/specs"
"10231","Dell","XPS 8920-7529SLV computer","desktop-computer","Wireless_keyboard","No","https://www.consumerreports.org/products/desktop-computer/dell-xps-8920-7529slv-389332/specs"
"10232","Dell","XPS 8920-7529SLV computer","desktop-computer","Memory_card_reader","Yes","https://www.consumerreports.org/products/desktop-computer/dell-xps-8920-7529slv-389332/specs"
"10233","Dell","XPS 8920-7529SLV computer","desktop-computer","Blu_ray_reader","No","https://www.consumerreports.org/products/desktop-computer/dell-xps-8920-7529slv-389332/specs"
"10234","Dell","XPS 8920-7529SLV computer","desktop-computer","Number_of_speakers","0","https://www.consumerreports.org/products/desktop-computer/dell-xps-8920-7529slv-389332/specs"
"10235","Dell","XPS 8920-7529SLV computer","desktop-computer","Touchpad","No","https://www.consumerreports.org/products/desktop-computer/dell-xps-8920-7529slv-389332/specs"
"10236","Dell","XPS 8920-7529SLV computer","desktop-computer","SD/MMC_reader","Yes","https://www.consumerreports.org/products/desktop-computer/dell-xps-8920-7529slv-389332/specs"
"10237","Dell","XPS 8920-7529SLV computer","desktop-computer","xD_reader","No","https://www.consumerreports.org/products/desktop-computer/dell-xps-8920-7529slv-389332/specs"
